0,16528925619834922; 0
0,6999606454151905; 9,142857142857139
0,9041322314049598; 18
1,1911845730027562; 26
1,4376229830775298; 31,428571428571445
1,6006296733569467; 39,71428571428572
1,8881542699724534; 46
2,216922471467928; 52,571428571428584
2,5048406139315222; 57,428571428571445
2,957418339236522; 64,57142857142858
3,2032270759543504; 72,2857142857143
3,8624950806769007; 79,14285714285717
4,439118457300276; 86,00000000000003
5,05667060212515; 94,2857142857143
5,716017316017318; 100,85714285714289
6,499016135379772; 108,5714285714286
7,570877607241245; 117,71428571428575
8,395277449822904; 125,14285714285718
9,096340023612749; 130,28571428571433
9,921054702872885; 136,5714285714286
11,200236127508857; 143,14285714285717
12,149311294765843; 148,00000000000006
13,63494687131051; 155,14285714285717
14,666745375836287; 159,71428571428575
15,740574576938217; 161,71428571428575
16,60747737111374; 164,8571428571429
17,598583234946872; 167,1428571428572
18,83754427390791; 169,71428571428578
20,283274301456125; 171,71428571428575
21,274458874458873; 173,71428571428575
23,091774891774897; 176,8571428571429
24,04218811491539; 176,8571428571429
25,85958284140103; 179,71428571428578
26,80952380952381; 181,42857142857147
28,627233372687925; 183,1428571428572
29,618575364029915; 184,5714285714286
32,38646202282567; 187,1428571428572
35,071310507674156; 191,1428571428572
37,09563164108619; 192,85714285714292
38,3349075167257; 194,28571428571433
39,904840613931526; 195,42857142857147
42,63124754033846; 198,5714285714286
